Prompt,GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Clock,Mem Used,Mem Util,Time,Time Delta,Iter
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932463000000000,287,26
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932463000000000,287,27
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932463000000000,288,28
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932463000000000,288,29
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932462000000000,288,30
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932462000000000,288,31
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932462000000000,289,32
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932462000000000,289,33
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932462000000000,289,34
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932461000000000,289,35
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932461000000000,289,36
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932461000000000,290,37
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932461000000000,290,38
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932460000000000,290,39
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932460000000000,290,40
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932460000000000,291,41
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932460000000000,291,42
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932459000000000,291,43
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932459000000000,291,44
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932459000000000,292,45
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932459000000000,292,46
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932459000000000,292,47
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932458000000000,292,48
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932458000000000,292,49
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932458000000000,293,50
Prompt 26,0.8200000000000001,187.32,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932458000000000,293,51
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932457000000000,293,52
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932457000000000,293,53
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932457000000000,294,54
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932457000000000,294,55
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932457000000000,294,56
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932456000000000,294,57
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932456000000000,294,58
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932456000000000,295,59
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932456000000000,295,60
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932455000000000,295,61
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932455000000000,295,62
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932455000000000,296,63
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932455000000000,296,64
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932454000000000,296,65
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932454000000000,296,66
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932454000000000,296,67
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932454000000000,297,68
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932454000000000,297,69
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932453000000000,297,70
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932453000000000,297,71
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932453000000000,298,72
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932453000000000,298,73
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932452000000000,298,74
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932452000000000,298,75
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932452000000000,299,76
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932452000000000,299,77
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932451000000000,299,78
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932451000000000,299,79
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932451000000000,300,80
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932451000000000,300,81
Prompt 26,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932451000000000,300,82
,,,,,,,,-2208932451000000000,,
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932450000000000,300,1
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932450000000000,300,2
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932450000000000,301,3
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932450000000000,301,4
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932449000000000,301,5
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932449000000000,301,6
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932449000000000,302,7
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932449000000000,302,8
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932449000000000,302,9
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932448000000000,302,10
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932448000000000,302,11
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932448000000000,303,12
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932448000000000,303,13
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932447000000000,303,14
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932447000000000,303,15
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932447000000000,304,16
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932447000000000,304,17
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932446000000000,304,18
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932446000000000,304,19
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932446000000000,305,20
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932446000000000,305,21
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932446000000000,305,22
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932445000000000,305,23
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932445000000000,305,24
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932445000000000,306,25
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932445000000000,306,26
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932444000000000,306,27
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932444000000000,306,28
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932444000000000,307,29
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932444000000000,307,30
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932443000000000,307,31
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932443000000000,307,32
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932443000000000,308,33
Prompt 27,0.8300000000000001,188.47,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932443000000000,308,34
Prompt 27,0.8300000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932443000000000,308,35
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932442000000000,308,36
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932442000000000,308,37
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932442000000000,309,38
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932442000000000,309,39
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932441000000000,309,40
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932441000000000,309,41
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932441000000000,310,42
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932441000000000,310,43
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932440000000000,310,44
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932440000000000,310,45
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932440000000000,311,46
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932440000000000,311,47
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932440000000000,311,48
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932439000000000,311,49
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932439000000000,311,50
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932439000000000,312,51
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932439000000000,312,52
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932438000000000,312,53
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932438000000000,312,54
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932438000000000,313,55
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932438000000000,313,56
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932437000000000,313,57
Prompt 27,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932437000000000,314,58
,,,,,,,,-2208932437000000000,,
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932437000000000,314,1
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932437000000000,314,2
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932436000000000,314,3
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932436000000000,314,4
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932436000000000,315,5
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932436000000000,315,6
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932435000000000,315,7
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932435000000000,315,8
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932435000000000,316,9
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932435000000000,316,10
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932434000000000,316,11
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932434000000000,316,12
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932434000000000,317,13
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932434000000000,317,14
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932434000000000,317,15
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932433000000000,317,16
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932433000000000,318,17
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932433000000000,318,18
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932433000000000,318,19
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932432000000000,318,20
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932432000000000,318,21
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932432000000000,319,22
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932432000000000,319,23
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932431000000000,319,24
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932431000000000,319,25
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932431000000000,320,26
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932431000000000,320,27
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932431000000000,320,28
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932430000000000,320,29
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932430000000000,321,30
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932430000000000,321,31
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932429000000000,321,32
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932429000000000,321,33
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932429000000000,322,34
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932429000000000,322,35
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932429000000000,322,36
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932428000000000,322,37
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932428000000000,322,38
Prompt 28,0.8200000000000001,190.93,44.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932428000000000,323,39
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932427000000000,323,40
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932427000000000,324,41
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932427000000000,324,42
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932427000000000,324,43
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932426000000000,324,44
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932426000000000,324,45
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932426000000000,325,46
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932425000000000,325,47
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932425000000000,326,48
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932425000000000,326,49
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932425000000000,326,50
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932424000000000,326,51
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932424000000000,326,52
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932424000000000,327,53
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932424000000000,327,54
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932423000000000,327,55
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932423000000000,327,56
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932423000000000,328,57
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932423000000000,328,58
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932423000000000,328,59
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932422000000000,328,60
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932422000000000,329,61
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932422000000000,329,62
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932422000000000,329,63
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932421000000000,329,64
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932421000000000,330,65
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932421000000000,330,66
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932421000000000,330,67
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932420000000000,330,68
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932420000000000,330,69
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932420000000000,331,70
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932420000000000,331,71
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932419000000000,331,72
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932419000000000,331,73
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932419000000000,332,74
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932419000000000,332,75
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932419000000000,332,76
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932418000000000,332,77
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932418000000000,332,78
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932418000000000,333,79
Prompt 28,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932418000000000,333,80
,,,,,,,,-2208932418000000000,,
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932417000000000,333,1
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932417000000000,333,2
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932417000000000,334,3
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932417000000000,334,4
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932416000000000,334,5
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932416000000000,334,6
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932416000000000,335,7
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932416000000000,335,8
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932415000000000,335,9
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932415000000000,335,10
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932415000000000,336,11
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932415000000000,336,12
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932414000000000,336,13
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932414000000000,336,14
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932414000000000,337,15
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932414000000000,337,16
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932413000000000,337,17
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932413000000000,337,18
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932413000000000,338,19
Prompt 29,0.8200000000000001,185.46,45.0,1380000000.0,877000000.0,6669991936.0,0.56,-2208932413000000000,338,20
Prompt 29,0.8200000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932412000000000,338,21
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932412000000000,338,22
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932412000000000,339,23
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932412000000000,339,24
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932411000000000,339,25
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932411000000000,339,26
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932411000000000,340,27
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932411000000000,340,28
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932411000000000,340,29
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932410000000000,340,30
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932410000000000,341,31
Prompt 29,0.8300000000000001,190.05,44.0,1380000000.0,877000000.0,6669991936.0,0.55,-2208932410000000000,341,32
