GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Used,Mem Util,Time,Time Delta,Iter,Resonse Time,Eval Rate
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.208940571e+18,1566.0,1.0,267076475,101.91298722788898
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.20894057e+18,1567.0,1.0,242296127,102.76437063759579
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.20894057e+18,1567.0,1.0,254776176,102.52699802967933
0.78,74.57,58.0,1410000000.0,6810501120.0,0.4,-2.208940569e+18,1568.0,1.0,434278553,103.84945554408682
0.78,74.57,58.0,1410000000.0,6810501120.0,0.385,-2.2089405685e+18,1568.5,1.5,658972474,104.30976417086589
0.7000000000000001,72.89,56.0,1410000000.0,6810501120.0,0.37,-2.2089405651111112e+18,1571.7777777777778,5.0,4489920730,101.54501667658397
0.7000000000000001,72.89,56.0,1410000000.0,6810501120.0,0.37,-2.20894056125e+18,1575.5,2.5,2315298530,103.10361367806054
0.7000000000000001,72.89,56.0,1410000000.0,6810501120.0,0.37,-2.208940559e+18,1578.0,2.5,1889826659,103.86806973474798
0.7000000000000001,72.89,56.0,1410000000.0,6810501120.0,0.35625,-2.208940555125e+18,1581.625,4.5,4375746821,101.57502601755009
0.5300000000000001,73.79,58.0,1410000000.0,6810501120.0,0.26,-2.2089405505714286e+18,1586.2857142857142,4.0,4095490261,101.86729345430128
0.53,73.79,58.0,1410000000.0,6810501120.0,0.26,-2.208940545875e+18,1590.875,4.5,4676923290,102.59237362430946
0.53,73.79,58.0,1410000000.0,6810501120.0,0.26,-2.208940541375e+18,1595.5,4.5,3809795284,103.84462029889578
0.6950000000000001,208.30428571428567,61.142857142857146,1397142857.142857,6810501120.0,0.3714285714285714,-2.2089405352142853e+18,1601.642857142857,7.5,7607747587,101.30155444592707
0.74,244.99,62.0,1395000000.0,6810501120.0,0.39,-2.2089405305e+18,1606.0,1.5,902482509,104.58860835252678
0.7399999999999999,244.99,62.0,1395000000.0,6810501120.0,0.38999999999999996,-2.2089405293333332e+18,1607.6666666666667,2.0,1202432714,104.31038042112323
0.74,244.99,62.0,1395000000.0,6810501120.0,0.39,-2.2089405272500001e+18,1609.5,2.5,1805988222,103.81603694321629
