,0,1,2,3,4,5,6,7,8,9,10
230,3.3500212461176837e-19,1.1637023127307856e-16,2.902974491990493e-17,6.323730984014378e-10,3.083151817393011e-09,1.7598929181462833e-19,-1.0,4.1762089183021125e-16,2.0371750820985915e-18,4.484915591499559e-19,4.52705573799687e-19
231,3.350021252752692e-19,1.170198640032491e-16,2.942586235526013e-17,6.383148603217967e-10,3.083151823499461e-09,1.720281183845977e-19,-1.0,4.196014795466421e-16,2.037175086133394e-18,4.527055746963098e-19,4.527055746963098e-19
232,3.350021259577272e-19,1.1701986424163907e-16,2.942586241520577e-17,6.383148616221559e-10,3.083151829780381e-09,1.720281187350491e-19,-1.0,4.2163865549172725e-16,2.0371750902834763e-18,4.527055756185503e-19,4.527055756185503e-19
233,3.3500212670463956e-19,1.170198645025436e-16,2.9425862480812934e-17,6.383148630453267e-10,3.0831518366545e-09,1.557307183599946e-19,-1.0,4.2386823139669465e-16,2.4898806714534023e-18,4.527055766278914e-19,4.527055766278914e-19
234,1.3581167329099892e-20,3.490812709156309e-17,2.7162334658199782e-17,6.383148644676949e-10,3.0831518435247406e-09,9.05411155273326e-21,-1.0,4.260965497955747e-16,2.263527888183315e-18,4.52705577636663e-19,4.52705577636663e-19
235,1.3581167360934268e-20,3.490812717338804e-17,2.716233472186853e-17,6.383148659639105e-10,3.0831518507516754e-09,9.054111573956176e-21,-1.0,4.284405596796063e-16,2.4898806828379486e-18,4.527055786978088e-19,4.527055786978088e-19
236,7.366754436576992e-20,4.8961754668442917e-17,2.749157521582922e-17,6.383148676609449e-10,3.083151858948594e-09,5.350156853379938e-20,-1.0,4.310580221715498e-16,2.7162334794082764e-18,4.527055799013794e-19,4.527055799013794e-19
237,3.4405624159980015e-19,1.1220307826382958e-16,2.8973157187351593e-17,6.383148692838398e-10,3.0831518667874074e-09,1.7202812079990008e-19,-1.0,4.3364164602805224e-16,2.2635279052618433e-18,4.527055810523686e-19,4.527055810523686e-19
238,3.440562424666856e-19,1.122030785465369e-16,2.8973157260352473e-17,6.383148708921405e-10,3.083151874555729e-09,1.720281212333428e-19,-1.0,4.3612009586357265e-16,2.716233493158044e-18,4.527055821930074e-19,4.527055821930074e-19
239,3.4235859737356535e-19,1.122930540565503e-16,2.880339273770988e-17,6.34919580583703e-10,3.083151882121383e-09,1.7429164957199692e-19,-1.0,4.385019456277286e-16,2.0371751248674963e-18,4.5029757488205895e-19,4.527055833038881e-19
240,3.395291883602519e-19,1.1244301307322586e-16,2.852045182226116e-17,6.315242903500686e-10,3.0831518901335822e-09,1.7655517794733098e-19,-1.0,4.4110935681633956e-16,3.1689390913623513e-18,4.478895676241621e-19,4.527055844803359e-19
241,3.3855910610770697e-19,1.128029143936419e-16,2.852045191852889e-17,6.300691673838272e-10,3.0831519005404317e-09,1.7526173401182156e-19,-1.0,4.445245493469577e-16,3.3952918950629637e-18,4.468575655204448e-19,4.527055860083952e-19
242,3.3500213464642864e-19,1.1412255151759215e-16,2.852045200368244e-17,6.247337105568534e-10,3.0831519097458013e-09,1.7202812319681472e-19,-1.0,4.475749240366249e-16,2.2635279368001934e-18,4.430735535864209e-19,4.527055873600387e-19
243,3.350021353794391e-19,1.141225517673011e-16,2.8520452066087384e-17,6.247337119238189e-10,3.083151916491975e-09,1.7202812357322547e-19,-1.0,4.496498256292269e-16,2.03717514757767e-18,4.430735545559e-19,4.527055883505934e-19
244,3.3709154663826756e-19,1.125074378061414e-16,2.852045213809309e-17,6.247337135010868e-10,3.0831519242760224e-09,1.7202812400754562e-19,-1.0,4.522528839040476e-16,3.1689391264547883e-18,4.430735556745298e-19,4.527055894935412e-19
245,3.395291930647299e-19,1.1062313815639653e-16,2.852045221743731e-17,6.247337152391029e-10,3.0831519328533853e-09,1.720281244861298e-19,-1.0,4.54969118706738e-16,2.263527953764866e-18,4.430735569071653e-19,4.527055907529732e-19
246,3.3952919375519037e-19,1.1062313838135779e-16,2.8520452275435993e-17,6.247337165095503e-10,3.0831519391232283e-09,1.720281248359631e-19,-1.0,4.571033031355592e-16,1.8108223666943486e-18,4.430735578081918e-19,4.527055916735872e-19
247,3.3952919466645197e-19,1.1186484544732478e-16,2.8520452351981965e-17,6.247337181862716e-10,3.083151947398092e-09,1.7558509781322226e-19,-1.0,4.59722529578376e-16,3.3952919466645195e-18,4.430735589973559e-19,4.527055928886026e-19
248,3.395291955667344e-19,1.1236152845288465e-16,2.852045242760569e-17,6.247337198427913e-10,3.0831519555732583e-09,1.765551816947019e-19,-1.0,4.624387643618923e-16,2.0371751734004066e-18,4.430735601721925e-19,4.527055940889792e-19
249,3.391176458291469e-19,1.1169399374118785e-16,2.8520452495096944e-17,6.259683729443355e-10,3.083151962869278e-09,1.7573208103039532e-19,-1.0,4.647228709590688e-16,2.7162335709616134e-18,4.439492006697416e-19,4.52705595160269e-19
250,3.3500214123509757e-19,1.0501864422124044e-16,2.852045256460966e-17,6.3831489073174e-10,3.0831519703838246e-09,1.7202812658018524e-19,-1.0,4.672424759658891e-16,2.2635279813182266e-18,4.527055962636454e-19,4.527055962636454e-19
251,3.3500214214082896e-19,1.0501864450517499e-16,2.852045264171922e-17,6.383148924575254e-10,3.0831519787196143e-09,1.720281270452905e-19,-1.0,4.699084101921357e-16,2.9425863836694434e-18,4.527055974876066e-19,4.527055974876066e-19
252,3.417927273764542e-19,1.0367071397486947e-16,2.8520452747969025e-17,6.332219568447885e-10,3.0831519902055577e-09,1.7542341967996822e-19,-1.0,4.735866449360174e-16,3.8479975929799476e-18,4.490935864147436e-19,4.527055991741115e-19
253,3.4405625668095487e-19,1.0322140406029546e-16,2.8520452856447574e-17,6.315243132499106e-10,3.0831520019324352e-09,1.7655518434943737e-19,-1.0,4.774427283735243e-16,3.3952920067199498e-18,4.478895838651848e-19,4.527056008959933e-19
254,1.0366958291895506e-19,1.0305435600547532e-16,2.7705582858690174e-17,6.315243151613201e-10,3.0831520112640884e-09,3.621644818129434e-20,-1.0,4.804111851248695e-16,2.4898808124639862e-18,4.478895852207944e-19,4.527056022661793e-19
255,7.695995256990354e-20,1.0303579532300028e-16,2.7615041804494803e-17,6.315243166765615e-10,3.0831520186616176e-09,3.6216448268189897e-20,-1.0,4.829010670959772e-16,2.489880818438056e-18,4.478895862954336e-19,4.527056033523739e-19
256,2.456523573562438e-19,1.091439856918707e-16,2.854427973935791e-17,6.31524319275193e-10,3.0831520313483443e-09,1.2914023054033376e-19,-1.0,4.870159247683436e-16,4.527056052151921e-18,4.478895881384347e-19,4.527056052151921e-19
257,3.4405626137418e-19,1.1196315074087134e-16,2.897315885256253e-17,6.315243218644489e-10,3.0831520439892973e-09,1.7202813068709e-19,-1.0,4.910114661311679e-16,3.1689392494990266e-18,4.478895899747865e-19,4.527056070712895e-19
258,3.3198411274374905e-19,1.1556065160871047e-16,2.857075394521962e-17,6.315243235602682e-10,3.083152052268422e-09,1.7605218100047303e-19,-1.0,4.938012173947553e-16,2.263528041434653e-18,4.478895911774951e-19,4.527056082869306e-19
259,3.304750949304838e-19,1.1601033948888464e-16,2.8520453398110244e-17,6.315243252438697e-10,3.083152060487899e-09,1.765551877025872e-19,-1.0,4.963917008099664e-16,2.9425864617097872e-18,4.478895923715388e-19,4.527056094938134e-19
260,3.3228591824595395e-19,1.1467485824370928e-16,2.861099459556443e-17,6.315243269115882e-10,3.0831520686298336e-09,1.7383895450469526e-19,-1.0,4.991079357849648e-16,2.489880858791208e-18,4.478895935543179e-19,4.527056106893106e-19
261,3.395292088777409e-19,1.0933293231475098e-16,2.897315915756723e-17,6.315243285125981e-10,3.0831520764460915e-09,1.6750107637968553e-19,-1.0,5.015978179153826e-16,2.4898808651034338e-18,4.478895946897859e-19,4.527056118369879e-19
262,3.3952920974269084e-19,1.0933293259327638e-16,2.897315923137629e-17,6.315243301214051e-10,3.0831520843004146e-09,1.6750107680639418e-19,-1.0,5.041905877039643e-16,2.7162336779415267e-18,4.478895958307837e-19,4.527056129902545e-19
263,3.395292106649316e-19,1.129529316017759e-16,2.897315931007416e-17,6.315243318367727e-10,3.0831520926749764e-09,1.7326278507871054e-19,-1.0,5.068656677029452e-16,2.7162336853194527e-18,4.478895970473566e-19,4.527056142199088e-19
264,3.3952921185965243e-19,1.159695976027829e-16,2.8973159412023674e-17,6.315243340589535e-10,3.08315210352384e-09,1.7655519016701927e-19,-1.0,5.103689936270342e-16,3.847997734409394e-18,4.478895986233713e-19,4.527056158128699e-19
265,3.3952921283312874e-19,1.146929680950309e-16,2.8973159495093655e-17,6.315243358696194e-10,3.0831521123636555e-09,1.7655519067322697e-19,-1.0,5.132172679313204e-16,1.5844696598879341e-18,4.478895999075316e-19,4.527056171108384e-19
266,3.395292137455164e-19,1.1213970871586916e-16,2.897315957295073e-17,6.315243375666605e-10,3.083152120648745e-09,1.765551911476685e-19,-1.0,5.159451108567764e-16,3.168939328291486e-18,4.478896011111067e-19,4.527056183273552e-19
267,3.399064694503471e-19,1.122577897691371e-16,2.8973159660140575e-17,6.315243394671265e-10,3.0831521299269718e-09,1.765551916789816e-19,-1.0,5.189892675059296e-16,2.942586527983027e-18,4.47889602458955e-19,4.527056196896965e-19
268,3.440562718805351e-19,1.1355667794541239e-16,2.897315973730822e-17,6.315243411491401e-10,3.0831521381386956e-09,1.7655519214922195e-19,-1.0,5.21607416395727e-16,2.489880914924925e-18,4.478896036518724e-19,4.527056208954409e-19
269,3.4405627269912043e-19,1.1355667821558864e-16,2.897315980624172e-17,6.31524342651675e-10,3.0831521454741908e-09,1.7655519256928547e-19,-1.0,5.239313064962044e-16,2.2635281098626343e-18,4.478896047174999e-19,4.527056219725269e-19
270,3.440562735081874e-19,1.1106113873563136e-16,2.8859983468614405e-17,6.298266980503496e-10,3.0831521527243904e-09,1.748575468980755e-19,-1.0,5.263834631863749e-16,2.037175303666899e-18,4.466856014541486e-19,4.527056230370887e-19
271,3.4405627443493687e-19,1.0357451977364371e-16,2.852045432815924e-17,6.247337614739644e-10,3.0831521610291646e-09,1.7202813721746844e-19,-1.0,5.289865219437155e-16,2.4898809334107274e-18,4.430735896978471e-19,4.527056242564959e-19
272,3.440562754992709e-19,1.0372542196926925e-16,2.8550634791430735e-17,6.251864690322279e-10,3.08315217056686e-09,1.7263174525051135e-19,-1.0,5.321403727722058e-16,3.621645005255484e-18,4.43394658888105e-19,4.527056256569355e-19
273,3.4405627650649447e-19,1.0583804853217545e-16,2.897316012686269e-17,6.315243496402103e-10,3.0831521795927768e-09,1.7655519452306954e-19,-1.0,5.350980510929954e-16,2.037175321420033e-18,4.47889609673908e-19,4.5270562698222955e-19
274,3.440562775488629e-19,1.058380488528272e-16,2.8973160214641093e-17,6.31524351553505e-10,3.0831521889336344e-09,1.7655519505796914e-19,-1.0,5.380928745632622e-16,3.168939398476369e-18,4.478896110308547e-19,4.527056283537671e-19
275,3.3771839979271807e-19,1.1188619639245344e-16,2.861099580013375e-17,6.260918859428003e-10,3.0831521984355412e-09,1.765551956020912e-19,-1.0,5.412095803648718e-16,2.4898809636192347e-18,4.440367985409932e-19,4.527056297489518e-19
276,3.350021666360195e-19,1.1339823340629261e-16,2.852045472712058e-17,6.247337702131175e-10,3.083152204158159e-09,1.765551959297941e-19,-1.0,5.43065674454823e-16,1.3581168917676468e-18,4.43073595895828e-19,4.527056305892156e-19
277,3.3500216739430643e-19,1.133982336629727e-16,2.852045479167744e-17,6.247337716272201e-10,3.083152211136961e-09,1.7655519632943176e-19,-1.0,5.453292038421372e-16,2.4898809738766017e-18,4.430735968987376e-19,4.527056316139276e-19
278,3.3862381318304285e-19,1.1274633779844497e-16,2.852045485365201e-17,6.288081236781372e-10,3.0831522178366105e-09,1.7927143050866978e-19,-1.0,5.474116509370795e-16,1.358116897792953e-18,4.459632082823668e-19,4.52705632597651e-19
279,3.440562813794389e-19,1.117684938286443e-16,2.852045490382191e-17,6.315243585846281e-10,3.0831522232601368e-09,1.8108225335759943e-19,-1.0,5.492612777736043e-16,1.8108225335759946e-18,4.478896160174667e-19,4.527056333939986e-19
280,3.4405628214833074e-19,1.1176849407842285e-16,2.852045496755899e-17,6.315243599959492e-10,3.0831522301503192e-09,1.8108225376227934e-19,-1.0,5.513954627061406e-16,2.2635281720284916e-18,4.478896170184037e-19,4.527056344056983e-19
281,3.4405628311905374e-19,1.1010665316023296e-16,2.852045504802683e-17,6.31524361777737e-10,3.0831522388491487e-09,1.7820140022793097e-19,-1.0,5.543174733648966e-16,2.716233814097793e-18,4.47889618282083e-19,4.527056356829655e-19
282,3.440562840606709e-19,1.0872178576317203e-16,2.8520455126081935e-17,6.315243635060999e-10,3.083152247287155e-09,1.7655519839955487e-19,-1.0,5.570542862324416e-16,1.584469729226774e-18,4.478896195078724e-19,4.527056369219355e-19
283,3.4405628476157395e-19,1.0872178598465736e-16,2.8520455184183106e-17,6.315243647926258e-10,3.0831522535680766e-09,1.7655519875922874e-19,-1.0,5.590914627375577e-16,2.037175370298793e-18,4.47889620420302e-19,4.527056378441762e-19
284,3.4146939619747353e-19,1.132294409565266e-16,2.852045525058444e-17,6.363747838225643e-10,3.0831522607462726e-09,1.7655519917028464e-19,-1.0,5.614196644678537e-16,1.8108225555926625e-18,4.513296339167123e-19,4.527056388981656e-19
285,3.395292300431656e-19,1.150325031386245e-16,2.8520455323625907e-17,6.383149524811513e-10,3.0831522686422893e-09,1.7655519962244612e-19,-1.0,5.639354158196952e-16,2.4898810203165477e-18,4.527056400575541e-19,4.527056400575541e-19
286,3.3771840849198984e-19,1.1392609089471874e-16,2.852045540884096e-17,6.383149543883453e-10,3.0831522778543082e-09,1.7248084937727627e-19,-1.0,5.669232747379609e-16,2.489881027755957e-18,4.52705641410174e-19,4.52705641410174e-19
287,3.3047511914203544e-19,1.0950044084667881e-16,2.8520455487600316e-17,6.383149561510547e-10,3.083152286368446e-09,1.6297403135771607e-19,-1.0,5.696847807237499e-16,2.4898810346317735e-18,4.5270564266032245e-19,4.5270564266032245e-19
288,3.304751201144872e-19,1.0950044116889338e-16,2.852045557152423e-17,6.383149580293519e-10,3.0831522954408894e-09,1.6297403183728131e-19,-1.0,5.726314845919022e-16,2.716233863954689e-18,4.527056439924481e-19,4.527056439924481e-19
289,3.3771841136626594e-19,1.1007492494007531e-16,2.8520455651574737e-17,6.322034336099067e-10,3.0831523040946044e-09,1.7519708471681624e-19,-1.0,5.75434145693915e-16,2.489881048947001e-18,4.483712295105722e-19,4.52705645263091e-19
290,3.3952923490030043e-19,1.1013875674519213e-16,2.8520455731625235e-17,6.315243769145588e-10,3.0831523127483185e-09,1.7655520214815622e-19,-1.0,5.782409223175383e-16,2.489881055935536e-18,4.478896290174175e-19,4.527056465337339e-19
291,3.408873527195349e-19,1.0974218688200974e-16,2.8520455805220054e-17,6.294872031294998e-10,3.0831523207041537e-09,1.751970856606375e-19,-1.0,5.808213460015449e-16,2.489881062360481e-18,4.464448249145389e-19,4.527056477019056e-19
292,3.4405629304261313e-19,1.0881685678770121e-16,2.852045587063767e-17,6.247337952615871e-10,3.083152327776007e-09,1.7202814652130657e-19,-1.0,5.830848755774813e-16,1.5844697705909816e-18,4.430736136607002e-19,4.527056487402805e-19
293,3.440562937435162e-19,1.0881685700938025e-16,2.852045592873884e-17,6.247337965342794e-10,3.083152334056929e-09,1.720281468717581e-19,-1.0,5.850969018749386e-16,2.2635282483126065e-18,4.4307361456331875e-19,4.527056496625213e-19
294,3.413400606542302e-19,1.1050771287268019e-16,2.852045599630836e-17,6.267709734426812e-10,3.083152341361409e-09,1.7202814727932024e-19,-1.0,5.875213935239521e-16,2.4898810790427932e-18,4.445184208813342e-19,4.527056507350533e-19
295,3.350021825241976e-19,1.1445304295374006e-16,2.8520456079762766e-17,6.315243846233184e-10,3.083152350383097e-09,1.7202814778269602e-19,-1.0,5.904516354637177e-16,2.7162339123583587e-18,4.47889634484623e-19,4.527056520597265e-19
296,3.3778806459240256e-19,1.1374821545834184e-16,2.852045617537915e-17,6.315243867405382e-10,3.083152360719533e-09,1.741175590682488e-19,-1.0,5.938105234463556e-16,3.1689395750421274e-18,4.478896359861974e-19,4.527056535774468e-19
297,3.531104109462837e-19,1.0987166248290132e-16,2.85204562687383e-17,6.315243888077766e-10,3.0831523708119556e-09,1.8108226202373526e-19,-1.0,5.971187590232669e-16,2.9425867578856974e-18,4.4788963745232385e-19,4.527056550593381e-19
298,3.5311041180950113e-19,1.0987166275149476e-16,2.8520456338459704e-17,6.315243903516077e-10,3.083152378349062e-09,1.8108226246641084e-19,-1.0,5.99472829895053e-16,1.3581169684980811e-18,4.478896385472395e-19,4.52705656166027e-19
299,3.494887672404997e-19,1.075447558881517e-16,2.8520456393978606e-17,6.315243915809548e-10,3.0831523843508326e-09,1.7655520624843897e-19,-1.0,6.014647359530154e-16,2.4898811137600366e-18,4.478896394191168e-19,4.527056570472794e-19
300,3.4405630016197086e-19,1.040543955160908e-16,2.852045646079495e-17,6.315243930604597e-10,3.0831523915738932e-09,1.7202815008098543e-19,-1.0,6.03852759708617e-16,2.0371754614853537e-18,4.478896404684111e-19,4.527056581078564e-19
301,3.4405630092560906e-19,1.0405439574704112e-16,2.852045652409654e-17,6.315243944621376e-10,3.0831523984169967e-09,1.7202815046280453e-19,-1.0,6.060722762942491e-16,2.2635282955632173e-18,4.4788964146250895e-19,4.527056591126435e-19
302,3.42358655435823e-19,1.0628680075575778e-16,2.852045658506691e-17,6.289779264742435e-10,3.0831524050080885e-09,1.7372579705586392e-19,-1.0,6.082100543180539e-16,2.037175470361922e-18,4.460836357973357e-19,4.527056600804272e-19
303,3.395292457080848e-19,1.1000747560941948e-16,2.852045663947912e-17,6.24733812102876e-10,3.0831524108902224e-09,1.765552077682041e-19,-1.0,6.101178864781089e-16,1.8108226437764522e-18,4.430736256048767e-19,4.5270566094411305e-19
304,3.3952924662300623e-19,1.1000747590585403e-16,2.8520456716332527e-17,6.247338137863315e-10,3.08315241919832e-09,1.7655520824396321e-19,-1.0,6.127522039277241e-16,3.621645297312067e-18,4.430736267988168e-19,4.527056621640083e-19
305,3.3952924763063983e-19,1.0761115425349417e-16,2.8218653025302065e-17,6.247338156403773e-10,3.0831524283483068e-09,1.7655520876793273e-19,-1.0,6.157300029995055e-16,2.2635283175375988e-18,4.430736281137429e-19,4.527056635075198e-19
306,3.3952924845724087e-19,1.0641299352314539e-16,2.806775120579858e-17,6.247338171613232e-10,3.0831524358543963e-09,1.7655520919776526e-19,-1.0,6.181695850244832e-16,2.4898811553530996e-18,4.430736291924278e-19,4.527056646096545e-19
307,3.3952924928725774e-19,1.0641299378328375e-16,2.806775127441331e-17,6.247338186885543e-10,3.083152443391504e-09,1.7655520962937403e-19,-1.0,6.206091670675831e-16,2.2635283285817185e-18,4.430736302755704e-19,4.527056657163437e-19
308,3.3349317424762063e-19,1.0915337224446782e-16,2.806775131676807e-17,6.33787932959279e-10,3.083152448044039e-09,1.7655520989579912e-19,-1.0,6.221684875216922e-16,9.0541133279897e-19,4.494949879143823e-19,4.52705666399485e-19
309,3.3047513684065702e-19,1.1052356151818904e-16,2.80677513481106e-17,6.383149903360636e-10,3.083152451486915e-09,1.7655521009295377e-19,-1.0,6.231946210614362e-16,1.358117000715029e-18,4.527056669050096e-19,4.527056669050096e-19
310,3.304751373381035e-19,1.1052356168455423e-16,2.806775139035948e-17,6.383149912968849e-10,3.083152456127819e-09,1.7655521035871285e-19,-1.0,6.247904094777399e-16,2.0371755041389943e-18,4.527056675864432e-19,4.527056675864432e-19
311,3.3047513776822644e-19,1.1052356182840383e-16,2.806775142689046e-17,6.383149921276703e-10,3.083152460140631e-09,1.7655521058850455e-19,-1.0,6.260919390869276e-16,4.527056681756527e-19,4.527056681756527e-19,4.527056681756527e-19
312,3.3047513776822644e-19,1.1052356182840383e-16,2.806775142689046e-17,6.383149921276703e-10,3.083152460140631e-09,1.7655521058850455e-19,-1.0,6.260919390869276e-16,4.527056681756527e-19,4.527056681756527e-19,4.527056681756527e-19
313,3.304751379677037e-19,1.1052356189511669e-16,2.806775144383237e-17,6.38314992512962e-10,3.083152462001645e-09,1.7655521069507456e-19,-1.0,6.266955470227733e-16,9.054113368978184e-19,4.527056684489092e-19,4.527056684489092e-19
314,3.304751380674424e-19,1.1052356192847312e-16,2.806775145230333e-17,6.383149927056078e-10,3.083152462932152e-09,1.7655521074835963e-19,-1.0,6.269973509909695e-16,4.527056685855375e-19,4.527056685855375e-19,4.527056685855375e-19
315,3.3047513829185434e-19,1.1052356200352508e-16,2.806775147136297e-17,6.383149931390611e-10,3.083152465025793e-09,1.7655521086825096e-19,-1.0,6.276764099200768e-16,6.790585033394267e-19,4.527056688929511e-19,4.527056688929511e-19
316,3.304751384414623e-19,1.1052356205355973e-16,2.80677514840694e-17,6.3831499342803e-10,3.0831524664215535e-09,1.765552109481785e-19,-1.0,6.281291158733273e-16,6.790585036468404e-19,4.527056690978936e-19,4.527056690978936e-19
317,3.3198415751379497e-19,1.1208086961445274e-16,2.791684960911457e-17,6.383149937651602e-10,3.083152468049941e-09,1.7655521104142728e-19,-1.0,6.286572728193044e-16,9.054113386739861e-19,4.527056693369931e-19,4.527056693369931e-19
318,3.350021955874134e-19,1.1519548471509894e-16,2.761504585247597e-17,6.383149942949363e-10,3.0831524706088352e-09,1.7655521118796113e-19,-1.0,6.294872337355383e-16,6.790585045690813e-19,4.527056697127208e-19,4.527056697127208e-19
319,3.3500219587556247e-19,1.1519548481418327e-16,2.7615045876228798e-17,6.383149948439772e-10,3.0831524732607804e-09,1.7655521133982347e-19,-1.0,6.302568339161595e-16,1.3581170103063344e-18,4.527056701021115e-19,4.527056701021115e-19
320,3.350021965057832e-19,1.1519548503089404e-16,2.7615045928179424e-17,6.383149960448031e-10,3.083152479060941e-09,1.7655521167196682e-19,-1.0,6.321783191718743e-16,2.263528354768805e-18,4.527056709537611e-19,4.527056709537611e-19
321,3.3500219695232997e-19,1.151954851844458e-16,2.7615045964989363e-17,6.383149968956558e-10,3.083152483170681e-09,1.7655521190730904e-19,-1.0,6.335615873443051e-16,6.790585073358039e-19,4.527056715572027e-19,4.527056715572027e-19
322,3.35002197179816e-19,1.1519548526267027e-16,2.7615045983741594e-17,6.38314997329109e-10,3.0831524852643217e-09,1.7655521202720034e-19,-1.0,6.342406462823274e-16,9.054113437292325e-19,4.527056718646163e-19,4.527056718646163e-19
323,3.3500219740730212e-19,1.1519548534089473e-16,2.7615046002493826e-17,6.383149977625622e-10,3.0831524873579626e-09,1.7655521214709167e-19,-1.0,6.34919705221272e-16,6.790585082580449e-19,4.527056721720299e-19,4.527056721720299e-19
324,3.350021976954512e-19,1.1173500327891956e-16,2.73434226227098e-17,6.342406472585501e-10,3.0831524900099077e-09,1.7655521229895402e-19,-1.0,6.357798465452591e-16,1.3581170176842617e-18,4.498160618854966e-19,4.527056725614205e-19
325,3.350021981655892e-19,1.0942801532511648e-16,2.7162340391804524e-17,6.315244141094552e-10,3.083152494336766e-09,1.7655521254672943e-19,-1.0,6.371832350244144e-16,1.5844698561885971e-18,4.478896553967768e-19,4.52705673196742e-19
326,3.350021986205613e-19,1.0942801547373254e-16,2.716234042869416e-17,6.315244149671392e-10,3.0831524985240476e-09,1.7655521278651204e-19,-1.0,6.385413529112186e-16,1.1317641845289234e-18,4.478896560050633e-19,4.527056738115694e-19
327,3.350021988480474e-19,1.0942801554804056e-16,2.7162340447138978e-17,6.315244153959812e-10,3.0831525006176885e-09,1.7655521290640337e-19,-1.0,6.392204118560039e-16,4.527056741189829e-19,4.478896563092066e-19,4.527056741189829e-19
328,3.350021990502572e-19,1.0942801561409213e-16,2.7162340463534373e-17,6.315244157771742e-10,3.0831525024787026e-09,1.765552130129734e-19,-1.0,6.398240198076985e-16,9.054113487844791e-19,4.478896565795561e-19,4.527056743922396e-19
329,3.3500219930301957e-19,1.0942801569665662e-16,2.7162340484028616e-17,6.315244162536653e-10,3.0831525048049706e-09,1.76555213146186e-19,-1.0,6.405785297483416e-16,1.1317641868345256e-18,4.478896569174932e-19,4.527056747338103e-19
330,3.3500219968216305e-19,1.0942801582050331e-16,2.7162340514769977e-17,6.315244169684019e-10,3.0831525082943716e-09,1.7655521334600485e-19,-1.0,6.417102946614407e-16,1.1317641881154158e-18,4.478896574243986e-19,4.527056752461663e-19
331,2.915424551620919e-19,1.120971685984729e-16,2.6800176002478012e-17,6.369568857345703e-10,3.083152511504622e-09,1.4033875947243552e-19,-1.0,6.427515183837547e-16,1.3581170271526019e-18,4.517424721521776e-19,4.52705675717534e-19
332,2.8067751932606396e-19,1.1276445691762784e-16,2.6709634903609312e-17,6.383150036286293e-10,3.0831525156919037e-09,1.4033875966303198e-19,-1.0,6.441096362856835e-16,1.3581170289970837e-18,4.527056763323612e-19,4.527056763323612e-19
333,2.806775197962019e-19,1.1276445710650957e-16,2.6709634948348243e-17,6.38315004697814e-10,3.083152520856218e-09,1.4033875989810095e-19,-1.0,6.457280601601733e-16,2.037175546907917e-18,4.527056770906482e-19,4.527056770906482e-19
334,2.92447868261112e-19,1.116000984334254e-16,2.6890717298312775e-17,6.383150065761113e-10,3.0831525299286622e-09,1.530145193068976e-19,-1.0,6.487272371798352e-16,1.358117035268322e-18,4.52705678422774e-19,4.52705678422774e-19
335,3.395292592013476e-19,1.0694266253484577e-16,2.7615046415042934e-17,6.383150072985334e-10,3.0831525334180637e-09,1.7202815799534944e-19,-1.0,6.498590021113793e-16,6.790585184026952e-19,4.5270567893513e-19,4.5270567893513e-19
336,3.3952925927820095e-19,1.0694266255905254e-16,2.761504642129368e-17,6.383150074430179e-10,3.083152534115944e-09,1.720281580342885e-19,-1.0,6.500853550979955e-16,4.527056790376013e-19,4.527056790376013e-19,4.527056790376013e-19
337,3.395292595087612e-19,1.0694266263167287e-16,2.761504644004591e-17,6.383150078764711e-10,3.0831525362095852e-09,1.7202815815110568e-19,-1.0,6.505380612187864e-16,6.790585190175224e-19,4.527056793450149e-19,4.527056793450149e-19
338,3.395292595856146e-19,1.0694266265587965e-16,2.7615046446296654e-17,6.383150080209555e-10,3.0831525369074655e-09,1.7202815819004473e-19,-1.0,6.509907670454851e-16,4.527056794474861e-19,4.527056794474861e-19,4.527056794474861e-19
339,3.3952925973932144e-19,1.069426627042932e-16,2.7615046458798143e-17,6.383150083099243e-10,3.083152538303226e-09,1.7202815826792286e-19,-1.0,6.514434730198447e-16,4.527056796524286e-19,4.527056796524286e-19,4.527056796524286e-19
340,3.3952925981617486e-19,1.0694266272849998e-16,2.7615046465048888e-17,6.383150084544087e-10,3.0831525390011064e-09,1.7202815830686194e-19,-1.0,6.516698260071783e-16,6.790585196323497e-19,4.527056797548998e-19,4.527056797548998e-19
341,3.3952925989302827e-19,1.0694266275270675e-16,2.761504647129963e-17,6.383150085988932e-10,3.0831525396989867e-09,1.72028158345801e-19,-1.0,6.518961789946142e-16,4.52705679857371e-19,4.52705679857371e-19,4.52705679857371e-19
342,3.395292600467351e-19,1.0694266280112031e-16,2.761504648380112e-17,6.38315008887862e-10,3.0831525410947473e-09,1.7202815842367912e-19,-1.0,6.523488849697937e-16,4.527056800623135e-19,4.527056800623135e-19,4.527056800623135e-19
343,3.3952926020044194e-19,1.0694266284953386e-16,2.7615046496302608e-17,6.383150091768308e-10,3.0831525424905083e-09,1.7202815850155723e-19,-1.0,6.52801590945383e-16,4.527056802672559e-19,4.527056802672559e-19,4.527056802672559e-19
344,3.395292603541487e-19,1.069426628979474e-16,2.7615046508804097e-17,6.383150094657997e-10,3.083152543886269e-09,1.7202815857943536e-19,-1.0,6.532542969213822e-16,1.1317642011804958e-18,4.527056804721984e-19,4.527056804721984e-19
